Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
4013;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;106;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/09/2019
4014;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;003;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;30/09/2019
4015;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;003;60 - 64;Extranjera;M;0;CIVIS;040;Desproteccion social problema salud;30/09/2019
4016;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;103;30 - 34;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/09/2019
4017;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1505;SAN PASCUAL;134;25 - 29;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;30/09/2019
4018;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;021;50 - 54;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/09/2019
4019;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;043;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;30/09/2019
4020;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;124;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;30/09/2019
4021;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;182;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;30/09/2019
4022;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;153;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;30/09/2019
4023;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;027;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;30/09/2019
4024;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;116;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;30/09/2019
4025;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;027;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/09/2019
4026;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;191;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/09/2019
4027;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;036;50 - 54;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;30/09/2019
4028;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;091;40 - 44;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;30/09/2019
4029;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;092;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/09/2019
4030;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2006;REJAS;121;18 - 24;Extranjera;M;2;Zona / Historia Social;;;30/09/2019
4031;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;015;40 - 44;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/09/2019
4032;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;013;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/09/2019
4033;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;017;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;01/10/2019
4034;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;067;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/10/2019
4035;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;021;25 - 29;Extranjera;M;1;Primera Atención;010;Malos Tratos;01/10/2019
4036;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;075;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;01/10/2019
4037;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0704;ALMAGRO;093;70 - 74;Española;H;1;Primera Atención;040;Desproteccion social problema salud;01/10/2019
4038;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;088;25 - 29;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;01/10/2019
4039;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;008;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/10/2019
4040;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;119;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/10/2019
4041;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;122;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;01/10/2019
4042;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;024;40 - 44;Española;M;2;Zona / Historia Social;;;01/10/2019
4043;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;079;40 - 44;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/10/2019
4044;130;CSS El Querol;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;083;50 - 54;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;01/10/2019
4045;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;179;45- 49;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;01/10/2019
4046;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;175;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/10/2019
4047;80;CSS Gallur;10;LATINA;10;LATINA;1003;LUCERO;076;60 - 64;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/10/2019
4048;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;122;18 - 24;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;01/10/2019
4049;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;205;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/10/2019
4050;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;020;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;01/10/2019
4051;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;080;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;01/10/2019
4052;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;044;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;02/10/2019
4053;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;044;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;02/10/2019
4054;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;060;55 - 59;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;02/10/2019
4055;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;075;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;02/10/2019
4056;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;031;60 - 64;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;02/10/2019
4057;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;070;25 - 29;Española;M;2;Zona / Historia Social;;;02/10/2019
4058;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;073;12 - 17;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;02/10/2019
4059;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;046;70 - 74;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;02/10/2019
4060;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0502;PROSPERIDAD;030;60 - 64;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;02/10/2019
4061;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;124;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;02/10/2019
4062;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;094;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;02/10/2019
4063;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;019;50 - 54;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;02/10/2019
4064;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;024;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;02/10/2019
4065;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;053;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;02/10/2019
4066;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;028;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;02/10/2019
4067;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;168;40 - 44;Extranjera;M;2;Zona / Historia Social;;;02/10/2019
4068;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;171;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;02/10/2019
4069;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;055;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;02/10/2019
4070;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2006;REJAS;116;45- 49;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;02/10/2019
4071;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;001;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;02/10/2019
4072;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;109;75 - 79;Española;M;1;Primera Atención;040;Desproteccion social problema salud;03/10/2019
4073;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;032;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;03/10/2019
4074;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;032;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;03/10/2019
4075;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;083;30 - 34;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;03/10/2019
4076;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;179;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;03/10/2019
4077;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;040;70 - 74;Española;H;0;CIVIS;040;Desproteccion social problema salud;03/10/2019
4078;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0807;MIRASIERRA;135;50 - 54;Española;H;1;Primera Atención;050;Desprotección socio-familiar;03/10/2019
4079;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;088;50 - 54;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;03/10/2019
4080;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;151;35 - 39;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;03/10/2019
4081;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;127;75 - 79;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;03/10/2019
4082;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;053;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;03/10/2019
4083;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0404;GUINDALERA;090;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;03/10/2019
4084;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2003;AMPOSTA;031;25 - 29;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;03/10/2019
4085;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2005;ROSAS;110;40 - 44;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;03/10/2019
4086;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;121;55 - 59;Extranjera;H;0;CIVIS;030;Alojamiento/Vivienda;03/10/2019
4087;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;051;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;03/10/2019
4088;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;008;55 - 59;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;03/10/2019
4089;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1704;LOS ROSALES;064;35 - 39;Española;H;1;Primera Atención;040;Desproteccion social problema salud;03/10/2019
4090;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;074;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;04/10/2019
4091;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;092;55 - 59;Española;H;2;Zona / Historia Social;;;04/10/2019
4092;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;032;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;04/10/2019
4093;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;043;18 - 24;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;04/10/2019
4094;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;082;45- 49;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;04/10/2019
4095;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;025;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;04/10/2019
4096;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1505;SAN PASCUAL;135;50 - 54;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;04/10/2019
4097;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;094;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;04/10/2019
4098;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;092;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;04/10/2019
4099;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;042;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;04/10/2019
4100;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;071;55 - 59;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;04/10/2019
4101;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;167;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;04/10/2019
4102;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;020;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;04/10/2019
4103;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;051;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;04/10/2019
4104;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;173;55 - 59;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;04/10/2019
4105;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;197;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;04/10/2019
4106;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;036;18 - 24;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;04/10/2019
4107;86;CSS San Diego;13;PUENTE DE VALLECAS;20;SAN BLAS-CANILLEJAS;2008;SALVADOR;097;18 - 24;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;04/10/2019
4108;72;CSS Retiro;03;RETIRO;03;RETIRO;0304;IBIZA;056;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;04/10/2019
4109;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0405;LISTA;098;50 - 54;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;04/10/2019
4110;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;010;45- 49;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;04/10/2019
4111;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;109;55 - 59;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;04/10/2019
4112;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;001;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;04/10/2019
4113;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;001;50 - 54;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;04/10/2019
4114;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1703;BUTARQUE;114;30 - 34;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;04/10/2019
4115;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;074;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;07/10/2019
4116;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;068;60 - 64;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;07/10/2019
4117;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;126;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;07/10/2019
4118;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;092;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/10/2019
4119;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;054;30 - 34;Española;M;2;Zona / Historia Social;010;Malos Tratos;07/10/2019
4120;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;004;55 - 59;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;07/10/2019
4121;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;177;18 - 24;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;07/10/2019
4122;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;081;55 - 59;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;07/10/2019
4123;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;121;30 - 34;Española;H;0;CIVIS;030;Alojamiento/Vivienda;07/10/2019
4124;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;108;>= 85;Española;M;2;Zona / Historia Social;;;07/10/2019
4125;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;086;40 - 44;Española;M;2;Zona / Historia Social;010;Malos Tratos;07/10/2019
4126;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;192;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;07/10/2019
4127;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;183;40 - 44;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;07/10/2019
4128;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;169;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/10/2019
4129;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;179;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;07/10/2019
4130;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;199;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/10/2019
4131;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;101;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;07/10/2019
4132;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;100;65 - 69;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;07/10/2019
4133;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;054;25 - 29;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;07/10/2019
4134;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;057;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;07/10/2019
4135;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;036;18 - 24;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/10/2019
4136;72;CSS Retiro;03;RETIRO;03;RETIRO;0306;NIÑO JESUS;078;80 - 84;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/10/2019
4137;72;CSS Retiro;03;RETIRO;03;RETIRO;0301;PACIFICO;018;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/10/2019
4138;72;CSS Retiro;03;RETIRO;03;RETIRO;0301;PACIFICO;022;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;07/10/2019
4139;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;042;65 - 69;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;07/10/2019
4140;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;092;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;07/10/2019
4141;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1702;SAN CRISTOBAL;043;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;07/10/2019
4142;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;091;80 - 84;Española;M;2;Zona / Historia Social;;;08/10/2019
4143;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0503;CIUDAD JARDIN;048;60 - 64;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/10/2019
4144;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;034;50 - 54;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;08/10/2019
4145;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1605;APOSTOL SANTIAGO;083;75 - 79;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;08/10/2019
4146;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;017;50 - 54;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;08/10/2019
4147;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;042;80 - 84;Española;M;1;Primera Atención;020;Abandono;08/10/2019
4148;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;161;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;08/10/2019
4149;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;151;35 - 39;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;08/10/2019
4150;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;120;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;08/10/2019
