Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
2446;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0201;IMPERIAL;008;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2447;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;079;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2448;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;122;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2449;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;080;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2450;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;107;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2451;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0506;CASTILLA;091;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2452;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0503;CIUDAD JARDIN;045;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2453;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0503;CIUDAD JARDIN;045;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2454;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0502;PROSPERIDAD;017;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2455;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0701;GAZTAMBIDE;002;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2456;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0705;RIOS ROSAS;101;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2457;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0706;VALLEHERMOSO;129;>= 85;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2458;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;039;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2459;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;009;30 - 34;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;28/06/2021
2460;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;092;25 - 29;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;28/06/2021
2461;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0807;MIRASIERRA;154;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2462;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;019;35 - 39;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2463;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;125;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2464;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;024;45- 49;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2465;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1606;VALDEFUENTES;124;45- 49;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;28/06/2021
2466;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1606;VALDEFUENTES;124;70 - 74;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;28/06/2021
2467;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;159;45- 49;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2468;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;036;50 - 54;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2469;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;013;55 - 59;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;28/06/2021
2470;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;178;25 - 29;Española;H;1;Primera Atención;050;Desprotección socio-familiar;28/06/2021
2471;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;12;USERA ;1203;SAN FERMIN;030;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2472;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;077;40 - 44;Española;M;1;Primera Atención;050;Desprotección socio-familiar;28/06/2021
2473;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;210;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2474;72;CSS Retiro;03;RETIRO;03;RETIRO;0301;PACIFICO;021;45- 49;Extranjera;M;2;Zona / Historia Social;;;28/06/2021
2475;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;009;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2476;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;089;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2477;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1201;ORCASITAS;012;40 - 44;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;28/06/2021
2478;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1202;ORCASUR;022;55 - 59;Española;M;1;Primera Atención;040;Desproteccion social problema salud;28/06/2021
2479;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1203;SAN FERMIN;103;35 - 39;Española;M;2;Zona / Historia Social;010;Malos Tratos;28/06/2021
2480;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1203;SAN FERMIN;104;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2481;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;066;40 - 44;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;28/06/2021
2482;96;CSS Valdebernardo;19;VICÁLVARO;19;VICÁLVARO;1902;AMBROZ;043;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2483;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;106;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;28/06/2021
2484;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;106;>= 85;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;28/06/2021
2485;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;046;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;29/06/2021
2486;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0204;LEGAZPI;048;60 - 64;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;29/06/2021
2487;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;081;60 - 64;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;29/06/2021
2488;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;140;50 - 54;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;29/06/2021
2489;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;115;35 - 39;Extranjera;H;1;Primera Atención;;;29/06/2021
2490;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;020;35 - 39;Extranjera;M;2;Zona / Historia Social;020;Abandono;29/06/2021
2491;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;020;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;29/06/2021
2492;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;004;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;29/06/2021
2493;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0502;PROSPERIDAD;027;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/06/2021
2494;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;117;50 - 54;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/06/2021
2495;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;057;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/06/2021
2496;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;102;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;29/06/2021
2497;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;041;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/06/2021
2498;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;057;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;29/06/2021
2499;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0903;CIUDAD UNIVERSITARIA;037;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/06/2021
2500;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;181;>= 85;Española;M;1;Primera Atención;;;29/06/2021
2501;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;178;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;29/06/2021
2502;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;209;65 - 69;Española;M;1;Primera Atención;040;Desproteccion social problema salud;29/06/2021
2503;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;042;12 - 17;Extranjera;M;0;CIVIS;010;Malos Tratos;29/06/2021
2504;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;054;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;29/06/2021
2505;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2007;CANILLEJAS;091;30 - 34;Extranjera;M;2;Zona / Historia Social;;;29/06/2021
2506;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;012;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;29/06/2021
2507;101;CSS Vicente Ferrer;06;TETUÁN;14;MORATALAZ;1404;MEDIA LEGUA;083;25 - 29;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;29/06/2021
2508;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0604;ALMENARA;076;40 - 44;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;29/06/2021
2509;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;096;40 - 44;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;29/06/2021
2510;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1201;ORCASITAS;014;75 - 79;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;29/06/2021
2511;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1202;ORCASUR;019;18 - 24;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/06/2021
2512;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;071;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;29/06/2021
2513;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;004;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;29/06/2021
2514;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;054;18 - 24;Española;M;1;Primera Atención;040;Desproteccion social problema salud;30/06/2021
2515;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;063;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;30/06/2021
2516;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0503;CIUDAD JARDIN;045;50 - 54;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;30/06/2021
2517;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0503;CIUDAD JARDIN;048;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;30/06/2021
2518;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0502;PROSPERIDAD;099;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;30/06/2021
2519;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0705;RIOS ROSAS;117;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;30/06/2021
2520;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0703;TRAFALGAR;062;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;30/06/2021
2521;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;079;50 - 54;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;30/06/2021
2522;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;100;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;30/06/2021
2523;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;042;45- 49;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/06/2021
2524;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;115;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;30/06/2021
2525;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;171;55 - 59;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;30/06/2021
2526;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;114;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;30/06/2021
2527;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;009;80 - 84;Española;M;1;Primera Atención;050;Desprotección socio-familiar;30/06/2021
2528;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;028;55 - 59;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;30/06/2021
2529;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;040;75 - 79;Española;H;1;Primera Atención;040;Desproteccion social problema salud;30/06/2021
2530;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1004;ALUCHE;132;65 - 69;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;30/06/2021
2531;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;084;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;30/06/2021
2532;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;171;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/06/2021
2533;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;202;30 - 34;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;30/06/2021
2534;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;176;45- 49;Extranjera;H;2;Zona / Historia Social;;;30/06/2021
2535;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;059;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/06/2021
2536;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;056;40 - 44;Extranjera;M;0;CIVIS;;;30/06/2021
2537;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;094;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;30/06/2021
2538;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;023;40 - 44;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;01/07/2021
2539;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;056;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/07/2021
2540;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;018;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/07/2021
2541;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;117;18 - 24;Extranjera;M;1;Primera Atención;010;Malos Tratos;01/07/2021
2542;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;015;40 - 44;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/07/2021
2543;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0503;CIUDAD JARDIN;046;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/07/2021
2544;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;099;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/07/2021
2545;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;026;50 - 54;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;01/07/2021
2546;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1601;PALOMAS;002;45- 49;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/07/2021
2547;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;048;55 - 59;Extranjera;H;1;Primera Atención;;;01/07/2021
2548;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;164;40 - 44;Española;H;1;Primera Atención;040;Desproteccion social problema salud;01/07/2021
2549;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;046;35 - 39;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/07/2021
2550;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1401;PAVONES;002;25 - 29;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/07/2021
2551;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1406;VINATEROS;068;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/07/2021
2552;90;CSS Fuente Carrantona;14;MORATALAZ;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;090;50 - 54;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;01/07/2021
2553;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;194;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;01/07/2021
2554;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;172;35 - 39;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/07/2021
2555;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;092;35 - 39;Española;M;1;Primera Atención;050;Desprotección socio-familiar;01/07/2021
2556;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;052;60 - 64;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/07/2021
2557;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0404;GUINDALERA;069;40 - 44;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;01/07/2021
2558;101;CSS Vicente Ferrer;06;TETUÁN;06;TETUÁN;0605;VALDECEDERAS;102;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;01/07/2021
2559;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1203;SAN FERMIN;104;70 - 74;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;01/07/2021
2560;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;071;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;01/07/2021
2561;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;038;45- 49;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;02/07/2021
2562;76;CSS Marta Esquivias Tallada;07;CHAMBERÍ;07;CHAMBERÍ;0705;RIOS ROSAS;097;65 - 69;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;02/07/2021
2563;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;094;50 - 54;Española;H;1;Primera Atención;040;Desproteccion social problema salud;02/07/2021
2564;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;042;55 - 59;Extranjera;H;1;Primera Atención;050;Desprotección socio-familiar;02/07/2021
2565;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;025;25 - 29;Española;H;1;Primera Atención;010;Malos Tratos;02/07/2021
2566;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;009;55 - 59;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;02/07/2021
2567;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;040;>= 85;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;02/07/2021
2568;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;120;60 - 64;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;02/07/2021
2569;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;168;45- 49;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;02/07/2021
2570;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;115;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;02/07/2021
2571;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;030;>= 85;Española;H;1;Primera Atención;050;Desprotección socio-familiar;02/07/2021
2572;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1603;CANILLAS;032;60 - 64;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;02/07/2021
2573;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;058;40 - 44;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;02/07/2021
2574;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;037;55 - 59;Española;H;1;Primera Atención;050;Desprotección socio-familiar;02/07/2021
2575;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;052;65 - 69;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;02/07/2021
2576;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;042;25 - 29;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;02/07/2021
2577;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;043;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;02/07/2021
2578;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1202;ORCASUR;018;>= 85;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;02/07/2021
2579;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;065;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;02/07/2021
2580;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;106;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;02/07/2021
