Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Tipo Atención;Tipo Atención;Código Tipo Supuesto Urgente;Tipo Supuesto Urgente;Fecha Cita
4072;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;057;45- 49;Extranjera;M;1;Primera Atención;050;Desprotección socio-familiar;17/09/2018
4073;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;205;60 - 64;Española;M;1;Primera Atención;;;17/09/2018
4074;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;149;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/09/2018
4075;80;CSS Gallur;10;LATINA;10;LATINA;1001;LOS CARMENES;006;35 - 39;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;17/09/2018
4076;80;CSS Gallur;10;LATINA;10;LATINA;1001;LOS CARMENES;012;60 - 64;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/09/2018
4077;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;098;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;17/09/2018
4078;87;CSS Entrevías;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1301;ENTREVIAS;029;70 - 74;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;17/09/2018
4079;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;186;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;17/09/2018
4080;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;019;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/09/2018
4081;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;007;18 - 24;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;17/09/2018
4082;84;CSS San Filiberto;12;USERA ;17;VILLAVERDE;1705;LOS ANGELES;083;25 - 29;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;17/09/2018
4083;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;146;75 - 79;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;18/09/2018
4084;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;078;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/09/2018
4085;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;042;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/09/2018
4086;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;062;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/09/2018
4087;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;114;65 - 69;Extranjera;M;1;Primera Atención;040;Desproteccion social problema salud;18/09/2018
4088;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0102;EMBAJADORES;043;25 - 29;Española;M;2;Zona / Historia Social;010;Malos Tratos;18/09/2018
4089;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1504;CONCEPCION;127;45- 49;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;18/09/2018
4090;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;112;>= 85;Española;M;0;CIVIS;040;Desproteccion social problema salud;18/09/2018
4091;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;022;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/09/2018
4092;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;124;70 - 74;Española;M;1;Primera Atención;040;Desproteccion social problema salud;18/09/2018
4093;92;CSS Concepción Arenal;16;HORTALEZA;16;HORTALEZA;1604;PINAR DEL REY;057;45- 49;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;18/09/2018
4094;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;181;55 - 59;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/09/2018
4095;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;113;45- 49;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;18/09/2018
4096;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;060;40 - 44;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/09/2018
4097;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;063;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;18/09/2018
4098;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;041;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;18/09/2018
4099;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1201;ORCASITAS;010;65 - 69;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;18/09/2018
4100;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1202;ORCASUR;099;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/09/2018
4101;84;CSS San Filiberto;12;USERA ;12;USERA ;1201;ORCASITAS;001;55 - 59;Española;M;2;Zona / Historia Social;020;Abandono;18/09/2018
4102;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;086;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;18/09/2018
4103;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;001;40 - 44;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;18/09/2018
4104;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;059;40 - 44;Española;M;1;Primera Atención;040;Desproteccion social problema salud;19/09/2018
4105;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;091;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/09/2018
4106;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;015;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/09/2018
4107;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;069;25 - 29;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/09/2018
4108;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;081;55 - 59;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/09/2018
4109;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;020;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/09/2018
4110;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1007;AGUILAS;209;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/09/2018
4111;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;042;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;19/09/2018
4112;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;057;70 - 74;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;19/09/2018
4113;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;186;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;19/09/2018
4114;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;202;40 - 44;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/09/2018
4115;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;104;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/09/2018
4116;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;054;30 - 34;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;19/09/2018
4117;72;CSS Retiro;03;RETIRO;03;RETIRO;0301;PACIFICO;021;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/09/2018
4118;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0404;GUINDALERA;068;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/09/2018
4119;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0404;GUINDALERA;071;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/09/2018
4120;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;053;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;19/09/2018
4121;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;053;80 - 84;Española;M;1;Primera Atención;040;Desproteccion social problema salud;19/09/2018
4122;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1201;ORCASITAS;102;45- 49;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;19/09/2018
4123;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1202;ORCASUR;108;40 - 44;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;19/09/2018
4124;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;050;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4125;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;056;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4126;99;CSS Teresa de Calcuta;21;BARAJAS;21;BARAJAS;2103;CASCO HISTORICO DE BARAJAS;017;50 - 54;Extranjera;H;2;Zona / Historia Social;050;Desprotección socio-familiar;20/09/2018
4127;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;154;50 - 54;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;20/09/2018
4128;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1104;VISTA ALEGRE;101;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4129;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1107;ABRANTES;175;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4130;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1102;OPAÑEL;031;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4131;83;CSS Zaida;11;CARABANCHEL;13;PUENTE DE VALLECAS;1302;SAN DIEGO;060;30 - 34;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;20/09/2018
4132;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;115;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/09/2018
4133;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;099;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/09/2018
4134;70;CSS Puerta de Toledo;01;CENTRO;01;CENTRO;0101;PALACIO;021;65 - 69;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4135;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1509;COSTILLARES;171;60 - 64;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;20/09/2018
4136;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;088;60 - 64;Extranjera;M;0;CIVIS;030;Alojamiento/Vivienda;20/09/2018
4137;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;022;60 - 64;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4138;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;160;75 - 79;Española;M;1;Primera Atención;050;Desprotección socio-familiar;20/09/2018
4139;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0803;PEÑAGRANDE;142;35 - 39;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/09/2018
4140;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;023;40 - 44;Extranjera;H;2;Zona / Historia Social;;;20/09/2018
4141;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;139;35 - 39;Extranjera;M;1;Primera Atención;010;Malos Tratos;20/09/2018
4142;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;107;>= 85;Española;H;2;Zona / Historia Social;050;Desprotección socio-familiar;20/09/2018
4143;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;057;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4144;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;062;35 - 39;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;20/09/2018
4145;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0404;GUINDALERA;069;50 - 54;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/09/2018
4146;98;CSS Pablo Casals;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2002;HELLIN;023;35 - 39;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;20/09/2018
4147;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;119;35 - 39;Española;H;2;Zona / Historia Social;;;20/09/2018
4148;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS;20;SAN BLAS-CANILLEJAS;2001;SIMANCAS;020;45- 49;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;20/09/2018
4149;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0606;BERRUGUETE;110;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4150;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1203;SAN FERMIN;100;>= 85;Española;M;2;Zona / Historia Social;;;20/09/2018
4151;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;045;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4152;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;067;>= 85;Española;M;1;Primera Atención;050;Desprotección socio-familiar;20/09/2018
4153;84;CSS San Filiberto;12;USERA ;12;USERA ;1207;PRADOLONGO;094;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;20/09/2018
4154;95;CSS Calahorra;19;VICÁLVARO;19;VICÁLVARO;1901;CASCO HISTORICO DE VICALVARO;014;35 - 39;Española;M;2;Zona / Historia Social;;;20/09/2018
4155;94;CSS Villa de Vallecas;18;VILLA DE VALLECAS;18;VILLA DE VALLECAS;1801;CASCO HISTORICO DE VALLECAS;045;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;20/09/2018
4156;93;CSS Huerta de Villaverde;17;VILLAVERDE;17;VILLAVERDE;1701;SAN ANDRES;106;65 - 69;Española;H;1;Primera Atención;040;Desproteccion social problema salud;20/09/2018
4157;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;013;30 - 34;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/09/2018
4158;71;CSS Maravillas;01;CENTRO;01;CENTRO;0104;JUSTICIA;088;25 - 29;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;21/09/2018
4159;74;CSS Santa Hortensia;05;CHAMARTÍN;05;CHAMARTÍN;0503;CIUDAD JARDIN;042;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/09/2018
4160;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;043;65 - 69;Española;M;1;Primera Atención;050;Desprotección socio-familiar;21/09/2018
4161;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;124;>= 85;Española;M;1;Primera Atención;;;21/09/2018
4162;80;CSS Gallur;10;LATINA;10;LATINA;1001;LOS CARMENES;006;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/09/2018
4163;79;CSS Los Yébenes;10;LATINA;21;BARAJAS;2104;TIMON;033;35 - 39;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;21/09/2018
4164;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;083;55 - 59;Extranjera;M;2;Zona / Historia Social;;;21/09/2018
4165;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;120;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;21/09/2018
4166;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;098;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/09/2018
4167;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;095;45- 49;Española;M;2;Zona / Historia Social;;;21/09/2018
4168;79;CSS Los Yébenes;10;LATINA;10;LATINA;1004;ALUCHE;083;55 - 59;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/09/2018
4169;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;059;30 - 34;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;21/09/2018
4170;79;CSS Los Yébenes;10;LATINA;10;LATINA;1003;LUCERO;057;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/09/2018
4171;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;014;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;21/09/2018
4172;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;187;60 - 64;Extranjera;H;1;Primera Atención;010;Malos Tratos;21/09/2018
4173;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1204;ALMENDRALES;041;40 - 44;Española;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;21/09/2018
4174;84;CSS San Filiberto;12;USERA ;12;USERA ;1204;ALMENDRALES;043;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;21/09/2018
4175;84;CSS San Filiberto;12;USERA ;12;USERA ;1205;MOSCARDO;057;30 - 34;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;21/09/2018
4176;103;CSS Eduardo Minguito;17;VILLAVERDE;17;VILLAVERDE;1703;BUTARQUE;111;30 - 34;Extranjera;M;2;Zona / Historia Social;050;Desprotección socio-familiar;21/09/2018
4177;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;015;25 - 29;Española;M;1;Primera Atención;030;Alojamiento/Vivienda;24/09/2018
4178;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;016;75 - 79;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;24/09/2018
4179;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0202;ACACIAS;108;40 - 44;Española;M;1;Primera Atención;050;Desprotección socio-familiar;24/09/2018
4180;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0205;DELICIAS;059;65 - 69;Extranjera;H;2;Zona / Historia Social;010;Malos Tratos;24/09/2018
4181;69;CSS José Villarreal;02;ARGANZUELA;13;PUENTE DE VALLECAS;1301;ENTREVIAS;014;40 - 44;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;24/09/2018
4182;82;CSS Monseñor Óscar Romero;11;CARABANCHEL;11;CARABANCHEL;1106;BUENAVISTA;151;40 - 44;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/09/2018
4183;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1105;PUERTA BONITA;121;35 - 39;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/09/2018
4184;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;049;30 - 34;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/09/2018
4185;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1503;QUINTANA;093;40 - 44;Española;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;24/09/2018
4186;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;037;80 - 84;Española;H;1;Primera Atención;040;Desproteccion social problema salud;24/09/2018
4187;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;028;50 - 54;Española;M;1;Primera Atención;050;Desprotección socio-familiar;24/09/2018
4188;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;031;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;24/09/2018
4189;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0805;LA PAZ;102;40 - 44;Española;M;2;Zona / Historia Social;050;Desprotección socio-familiar;24/09/2018
4190;77;CSS Badalona;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0806;VALVERDE;111;>= 85;Española;H;1;Primera Atención;040;Desproteccion social problema salud;24/09/2018
4191;102;CSS San Vicente de Paúl;08;FUENCARRAL-EL PARDO;08;FUENCARRAL-EL PARDO;0804;EL PILAR;053;30 - 34;Española;M;1;Primera Atención;050;Desprotección socio-familiar;24/09/2018
4192;106;CSS Fuerte de Navidad;10;LATINA;10;LATINA;1005;CAMPAMENTO;159;>= 85;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;24/09/2018
4193;80;CSS Gallur;10;LATINA;10;LATINA;1002;PUERTA DEL ANGEL;017;>= 85;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;24/09/2018
4194;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;175;30 - 34;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;24/09/2018
4195;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;094;55 - 59;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;24/09/2018
4196;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;094;55 - 59;Española;H;1;Primera Atención;030;Alojamiento/Vivienda;24/09/2018
4197;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;104;>= 85;Española;H;2;Zona / Historia Social;;;24/09/2018
4198;86;CSS San Diego;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1302;SAN DIEGO;054;55 - 59;Española;H;1;Primera Atención;040;Desproteccion social problema salud;24/09/2018
4199;72;CSS Retiro;03;RETIRO;03;RETIRO;0304;IBIZA;059;18 - 24;Extranjera;H;1;Primera Atención;030;Alojamiento/Vivienda;24/09/2018
4200;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0601;BELLAS VISTAS;011;80 - 84;Española;M;2;Zona / Historia Social;040;Desproteccion social problema salud;24/09/2018
4201;75;CSS María Zayas;06;TETUÁN;06;TETUÁN;0602;CUATRO CAMINOS;032;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;24/09/2018
4202;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0203;CHOPERA;043;60 - 64;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/09/2018
4203;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;078;18 - 24;Extranjera;M;1;Primera Atención;030;Alojamiento/Vivienda;25/09/2018
4204;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;064;>= 85;Española;M;1;Primera Atención;040;Desproteccion social problema salud;25/09/2018
4205;69;CSS José Villarreal;02;ARGANZUELA;02;ARGANZUELA;0206;PALOS DE MOGUER;073;65 - 69;Extranjera;M;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/09/2018
4206;81;CSS Plaza Elíptica;11;CARABANCHEL;11;CARABANCHEL;1101;COMILLAS;013;30 - 34;Extranjera;M;2;Zona / Historia Social;040;Desproteccion social problema salud;25/09/2018
4207;83;CSS Zaida;11;CARABANCHEL;11;CARABANCHEL;1103;SAN ISIDRO;059;40 - 44;Extranjera;H;2;Zona / Historia Social;030;Alojamiento/Vivienda;25/09/2018
4208;71;CSS Maravillas;01;CENTRO;01;CENTRO;0105;UNIVERSIDAD;098;80 - 84;Española;H;2;Zona / Historia Social;040;Desproteccion social problema salud;25/09/2018
4209;91;CSS Luis Vives;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1502;PUEBLO NUEVO;083;25 - 29;Extranjera;M;2;Zona / Historia Social;010;Malos Tratos;25/09/2018
4210;108;CSS Santa Felicidad;15;CIUDAD LINEAL;15;CIUDAD LINEAL;1501;VENTAS;033;45- 49;Española;H;1;Primera Atención;040;Desproteccion social problema salud;25/09/2018
