Secuencia;Código Centro;Centro;Código Distrito Centro;Distrito Centro;Código Distrito;Distrito;Código Barrio;Barrio;Sección Censal;Tramo Edad;Nacionalidad;Sexo;Código Proceso;Proceso;Fecha Demanda
32372;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;070;>=85;Española;H;57;DEPENDENCIA CM;25/03/2022
32373;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;061;30 - 34;Extranjera;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32374;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;054;65 - 69;Extranjera;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32375;78;CSS Dehesa de la Villa;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0904;VALDEZARZA;070;>=85;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32376;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32377;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;24;CAMA ARTICULADA;25/03/2022
32378;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;114;CENTRO BASE ATENC. PERSON. CON DISCAPACIDAD CM;25/03/2022
32379;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;25/03/2022
32380;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;10861;RESIDENCIA DEPENDENCIA (MAYORES ENFERMOS ALZHEIMER U OTRAS DEMENCIAS);25/03/2022
32381;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;25/03/2022
32382;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;82;COMEDOR SOCIAL CM;25/03/2022
32383;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32384;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ; ; ; ; ; ; ; ; ;10874;AYUDA ECONÓMICA ACTIVIDADES PREVENTIVAS PARA MENORES;25/03/2022
32385;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0907;ARAVACA;076;35 - 39;Extranjera;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32386;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;011;>=85;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32387;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;011;>=85;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32388;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;031;80 - 84;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32389;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;019;>=85;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32390;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;011;>=85;Española;M;57;DEPENDENCIA CM;25/03/2022
32391;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;011;>=85;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32392;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0902;ARGÜELLES;011;>=85;Española;M;57;DEPENDENCIA CM;25/03/2022
32393;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0901;CASA DE CAMPO;007;80 - 84;Española;H;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32394;104;CSS Infante Don Juan ;09;MONCLOA-ARAVACA     ;09;MONCLOA-ARAVACA     ;0901;CASA DE CAMPO;007;80 - 84;Española;H;57;DEPENDENCIA CM;25/03/2022
32395;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32396;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32397;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;25/03/2022
32398;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32399;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32400;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32401;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32402;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;5;AYUDA COMEDOR ESCOLAR;25/03/2022
32403;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;10861;RESIDENCIA DEPENDENCIA (MAYORES ENFERMOS ALZHEIMER U OTRAS DEMENCIAS);25/03/2022
32404;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;79;RESIDENCIA TEMPORAL MAYORES CM;25/03/2022
32405;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;15;RESPIRO FAMILIAR/FIN DE SEMANA / C.DÍA;25/03/2022
32406;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32407;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32408;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;51;CENTRO ATENCIÓN PERSONAS SIN HOGAR / PUE;25/03/2022
32409;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32410;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;84;TUTELA ADULTOS CM;25/03/2022
32411;90;CSS Fuente Carrantona;14;MORATALAZ; ; ; ; ; ; ; ; ;60;VIVIENDA;25/03/2022
32412;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;047;65 - 69;Española;H;57;DEPENDENCIA CM;25/03/2022
32413;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;047;65 - 69;Española;H;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32414;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;047;65 - 69;Española;H;127;COMIDA A DOMICILIO;25/03/2022
32415;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1405;FONTARRON;047;65 - 69;Española;H;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32416;90;CSS Fuente Carrantona;14;MORATALAZ;14;MORATALAZ;1404;MEDIA LEGUA;033;>=85;Española;H;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32417;87;CSS Entrevías;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32418;87;CSS Entrevías;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;25/03/2022
32419;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32420;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;25/03/2022
32421;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;25/03/2022
32422;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32423;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;10734;PROYECTOS PROPIOS DEL DISTRITO;25/03/2022
32424;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32425;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32426;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32427;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;127;COMIDA A DOMICILIO;25/03/2022
32428;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;120;TRABAJO Y EMPLEO CM;25/03/2022
32429;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;60;VIVIENDA;25/03/2022
32430;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;191;CENTRO DE ATENCION SOCIAL A MUJERES;25/03/2022
32431;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32432;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32433;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);25/03/2022
32434;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;10861;RESIDENCIA DEPENDENCIA (MAYORES ENFERMOS ALZHEIMER U OTRAS DEMENCIAS);25/03/2022
32435;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;60;VIVIENDA;25/03/2022
32436;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;59;TRABAJO Y EMPLEO;25/03/2022
32437;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32438;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;7;AYUDA ESCUELA INFANTIL;25/03/2022
32439;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;25/03/2022
32440;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;10876;AYUDA ECONÓMICA GASTOS EXCEPCIONALES Y OTROS;25/03/2022
32441;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32442;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32443;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32444;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32445;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;60;VIVIENDA;25/03/2022
32446;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;127;80 - 84;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32447;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;123;40 - 44;Española;M;59;TRABAJO Y EMPLEO;25/03/2022
32448;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;127;80 - 84;Española;M;170;CENTRO DE DÍA (PERSONAS CON DETERIORO FÍSICO  O RELACIONAL);25/03/2022
32449;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;121;80 - 84;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32450;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;140;>=85;Española;H;57;DEPENDENCIA CM;25/03/2022
32451;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;134;70 - 74;Española;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32452;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;121;80 - 84;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32453;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;140;>=85;Española;M;57;DEPENDENCIA CM;25/03/2022
32454;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;123;40 - 44;Española;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32455;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1305;PORTAZGO;148;25 - 29;Española;H;57;DEPENDENCIA CM;25/03/2022
32456;88;CSS Pablo Neruda;13;PUENTE DE VALLECAS;17;VILLAVERDE;1701;SAN ANDRES;002;65 - 69;Extranjera;M;43;PENSION NO CONTRIBUTIVA CM;25/03/2022
32457;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32458;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32459;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;60;VIVIENDA;25/03/2022
32460;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32461;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32462;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32463;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;25/03/2022
32464;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS; ; ; ; ; ; ; ; ;1;COBERTURA NECESIDADES BASICAS;25/03/2022
32465;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;177;35 - 39;Extranjera;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32466;89;CSS Ramón Pérez De Ayala;13;PUENTE DE VALLECAS;13;PUENTE DE VALLECAS;1306;NUMANCIA;193;50 - 54;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32467;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;026;40 - 44;Extranjera;M;59;TRABAJO Y EMPLEO;25/03/2022
32468;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;026;40 - 44;Extranjera;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32469;72;CSS Retiro;03;RETIRO;03;RETIRO;0302;ADELFAS;025;40 - 44;Española;H;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32470;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;044;65 - 69;Española;M;127;COMIDA A DOMICILIO;25/03/2022
32471;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;044;65 - 69;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32472;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;047;60 - 64;Española;H;116;CENTROS ESCOLARES CM;25/03/2022
32473;72;CSS Retiro;03;RETIRO;03;RETIRO;0303;ESTRELLA;032;>=85;Española;H;57;DEPENDENCIA CM;25/03/2022
32474;72;CSS Retiro;03;RETIRO;03;RETIRO;0304;IBIZA;057;75 - 79;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32475;72;CSS Retiro;03;RETIRO;03;RETIRO;0305;JERONIMOS;074;>=85;Española;H;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32476;72;CSS Retiro;03;RETIRO;03;RETIRO;0306;NIÑO JESUS;077;>=85;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32477;72;CSS Retiro;03;RETIRO;03;RETIRO;0306;NIÑO JESUS;087;70 - 74;Española;M;57;DEPENDENCIA CM;25/03/2022
32478;72;CSS Retiro;03;RETIRO;03;RETIRO;0306;NIÑO JESUS;087;70 - 74;Española;M;171;CENTRO DE DÍA (ENFERMOS DE ALZHEIMER U OTRAS DEMENCIAS);25/03/2022
32479;72;CSS Retiro;03;RETIRO;03;RETIRO;0306;NIÑO JESUS;077;>=85;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32480;72;CSS Retiro;03;RETIRO;03;RETIRO;0301;PACIFICO;021;>=85;Española;M;168;SERVICIO DE AYUDA  A DOMICILIO  MAYORES;25/03/2022
32481;72;CSS Retiro;03;RETIRO;03;RETIRO;0301;PACIFICO;015;75 - 79;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32482;72;CSS Retiro;03;RETIRO;03;RETIRO;0301;PACIFICO;011;>=85;Española;M;57;DEPENDENCIA CM;25/03/2022
32483;72;CSS Retiro;03;RETIRO;03;RETIRO;0301;PACIFICO;011;>=85;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32484;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;10868;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALOJAMIENTO;25/03/2022
32485;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32486;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32487;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;25/03/2022
32488;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32489;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;10902;INGRESO MÍNIMO VITAL;25/03/2022
32490;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;170;CENTRO DE DÍA (PERSONAS CON DETERIORO FÍSICO  O RELACIONAL);25/03/2022
32491;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;25/03/2022
32492;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;43;PENSION NO CONTRIBUTIVA CM;25/03/2022
32493;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32494;73;CSS Guindalera;04;SALAMANCA; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32495;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0402;GOYA;029;>=85;Española;M;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;25/03/2022
32496;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0404;GUINDALERA;077;80 - 84;Española;M;57;DEPENDENCIA CM;25/03/2022
32497;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0404;GUINDALERA;079;45 - 49;Española;M;57;DEPENDENCIA CM;25/03/2022
32498;73;CSS Guindalera;04;SALAMANCA;04;SALAMANCA;0405;LISTA;110;>=85;Extranjera;M;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;25/03/2022
32499;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;10872;AYUDA ECONÓMICA ESCUELA INFANTIL;25/03/2022
32500;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;10874;AYUDA ECONÓMICA ACTIVIDADES PREVENTIVAS PARA MENORES;25/03/2022
32501;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32502;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32503;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32504;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32505;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;127;COMIDA A DOMICILIO;25/03/2022
32506;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;25/03/2022
32507;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32508;97;CSS Torre Arias;20;SAN BLAS-CANILLEJAS; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32509;100;SERVICIOS SOCIALES; ;Sin Distrito; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32510;101;CSS Vicente Ferrer;06;TETUÁN; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32511;101;CSS Vicente Ferrer;06;TETUÁN; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32512;101;CSS Vicente Ferrer;06;TETUÁN; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32513;101;CSS Vicente Ferrer;06;TETUÁN; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;25/03/2022
32514;101;CSS Vicente Ferrer;06;TETUÁN; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32515;85;CSS Loyola de Palacio;12;USERA ; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;25/03/2022
32516;85;CSS Loyola de Palacio;12;USERA ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32517;85;CSS Loyola de Palacio;12;USERA ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32518;85;CSS Loyola de Palacio;12;USERA ; ; ; ; ; ; ; ; ;10;AYUDAS ACONDICIONAMIENTO GERIATRICO;25/03/2022
32519;85;CSS Loyola de Palacio;12;USERA ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32520;85;CSS Loyola de Palacio;12;USERA ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32521;85;CSS Loyola de Palacio;12;USERA ; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;25/03/2022
32522;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1204;ALMENDRALES;107;75 - 79;Española;M;9990;TELEASISTENCIA MAYORES ASP;25/03/2022
32523;85;CSS Loyola de Palacio;12;USERA ;12;USERA ;1203;SAN FERMIN;031;35 - 39;Extranjera;M;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32524;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;59;TRABAJO Y EMPLEO;25/03/2022
32525;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;5;AYUDA COMEDOR ESCOLAR;25/03/2022
32526;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;62;ASOCIACIONES ONG;25/03/2022
32527;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;213;RENTA MINÍMA DE INSERCIÓN;25/03/2022
32528;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;1;COBERTURA NECESIDADES BASICAS;25/03/2022
32529;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;218;SERVICIO AYUDA A DOMICILIO MAYORES DEPENDENCIA;25/03/2022
32530;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;10869;AYUDA ECONÓMICA NECESIDADES BASICAS DE ALIMENTOS;25/03/2022
32531;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;1;COBERTURA NECESIDADES BASICAS;25/03/2022
32532;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
32533;84;CSS San Filiberto;12;USERA ; ; ; ; ; ; ; ; ;57;DEPENDENCIA CM;25/03/2022
